0.5,1.0,2.0,4.0
0.3227965150553735,0.3118176745828335,0.33434223010732944,0.5492196806906715
0.34240286957299654,0.32463145800158055,0.33833451066228215,0.4648591563824828
0.28996955277893216,0.3532106641459968,0.2534582930225771,0.44184997980898644
0.2594424534645526,0.4064381336806525,0.4370530086371254,0.46231365619181863
0.07146060906027621,0.11845212052141692,0.08938487166568324,0.3482734939665656
0.06774516636297395,0.08278423219922189,0.09624942642127031,0.41555277505089433
0.11158944748600697,0.10492279706009806,0.07695663387986257,0.40208930801098813
0.12966554497445296,0.13176213695490713,0.11217616065961179,0.4274644464820218
0.12266503849068344,0.12841443106228062,0.1320172733496771,0.43191742336877986
0.09582212436499257,0.09909173506363865,0.1467506853878195,0.382723524408057
