0.5,1.0,2.0,4.0
0.3417380775060198,0.3474775865244756,0.3441480385508073,0.34231792913630144
0.358258547830899,0.4410674817202906,0.4590438408944829,0.46795249231993985
0.21700707352106174,0.21949190851336925,0.24545532124440791,0.32599973359988016
0.22875952634288607,0.19132023645644972,0.21441839781399843,0.6190648626831371
0.063174922586088,0.08228591737675255,0.07950433591327273,0.23936770742847954
0.10175428275837568,0.13092011798062525,0.12488201539493872,0.27306772157606546
0.14041294130122622,0.18607718764878925,0.1808739856926477,0.20991244745633345
0.11671698785928993,0.15765150632831887,0.15490995279212716,0.1761555210918661
0.0979701393820312,0.13433808611045078,0.13085394722464389,0.1646598221990697
0.07949231451446623,0.104963236587347,0.08888784710590722,0.22745834030628104
