4,8,12,15,20
0.4363976069831431,0.4456959935763615,0.43104905058236925,0.4180886897916694,0.4060904936597301
0.4007323559532678,0.3883967501258343,0.4082636688599491,0.4282426385205044,0.41753448298160956
0.28077006150180545,0.2696779627282092,0.25588228396687346,0.26251913717747805,0.24691891712991487
0.21004616582095997,0.28737425055155985,0.2877141850401678,0.29227024561118436,0.2987947095964371
0.03283391405025435,0.03973746149941305,0.038936124500622095,0.04268226084728749,0.0581607195845257
0.06290287434309086,0.06156285411740191,0.04280706786460534,0.06615987289803149,0.09296489576482408
0.10448991603848344,0.07079732900254836,0.06400999812196602,0.08416461732598138,0.10224233294633912
0.12286681426336699,0.09318993009125376,0.06586038980911778,0.06765876815406499,0.07816211804733386
0.11012336214545816,0.08821867031624989,0.06628340533859223,0.05733342291904163,0.0676175086409413
0.07857672119163325,0.085550441800032,0.07465930759117959,0.07207895189639531,0.09415733828661033
