4,8,12,16
0.431311363219409,0.4473089183400146,0.44824898542676683,0.44601200176596967
0.3947766999632141,0.4229045107796063,0.41199136308208845,0.39672648757292345
0.286219949331959,0.307149810162296,0.29991411120540645,0.27890007828169466
0.2297084731275715,0.19628974258547224,0.17038560347624312,0.16387407695074224
0.03764946940142301,0.03577603924634604,0.02816327386854147,0.05190889545861137
0.061040893741965085,0.0535179056787384,0.06735773168037858,0.08193932039728366
0.10198706706765374,0.09968915653433567,0.11238648510524242,0.12499688193491085
0.1258619167418818,0.1193267125849408,0.13139301149223728,0.12525968079798022
0.11820084008020865,0.10476505518976689,0.11908346052719003,0.11472590197109613
0.08951943395274738,0.06402670483643529,0.08547965921513546,0.09309361981166776
