4,8,12,16
0.01569165053077995,0.040450093556115216,0.07033007417728904,0.4023305091475479
0.01639061633532369,0.0323963766285522,0.0417130485738465,0.37354840243635634
0.01850367510570918,0.0425428390394899,0.07652127751235029,0.7267018179392564
0.006294651984558128,0.06362254808896341,0.11271601260243425,0.5832979437217405
0.010726445895068147,0.04404966631228561,0.0823003963366646,0.28398196390123975
0.018282894088794865,0.041649880680935565,0.05615176581593199,0.2976191955856247
0.010758259114280104,0.037414632210225805,0.06792257366961726,0.18661363626758432
0.01045388297035229,0.03786807251795657,0.0844254799944405,0.37392636932319206
0.013881708554446488,0.029415457879395562,0.07107255567674416,0.2326622375954906
0.016608723671220082,0.03070398493624937,0.08141483529554326,0.9166877982703082
