4,8,12,15,20
0.017253545683906416,0.03550333881310879,0.06742209658107881,0.23967029001613332,0.4604844447730365
0.02672878879765895,0.053040215209146827,0.0904717916131778,0.20612437775140566,0.3431669022027116
0.04154882229805761,0.09010706089725418,0.14466814357385543,0.3599005517011645,0.7994339995263086
0.009437245800581211,0.04239526805431581,0.102885021075959,0.26563315368610474,0.5887081042387404
0.015156639069335884,0.03577666906354539,0.05764044394362417,0.10972635791675651,0.2128155900026759
0.029762933317479385,0.05425057278436685,0.08546100450089279,0.18116052351354556,0.39108403382696977
0.01731328670079489,0.03466707751904022,0.05702090273893314,0.0985903816112477,0.24759489915158617
0.014771079571079626,0.040764398467797544,0.07111877742065786,0.2077842246512494,0.40310872637134076
0.01930744777321174,0.03879199275243787,0.056082915093325914,0.16099233793519455,0.28357523409889696
0.01691892203415766,0.03837078016373778,0.1157818042372136,0.4250173302907464,1.0168148059907824
